reward,episode_length,success,final_x,final_y,mean_abs_action
-397.6821961863298,90,0,-1.001607060432434,1.3468385934829712,0.4800411817514234
-400.025500574849,98,0,-1.01080322265625,0.3324515223503113,0.5017222549994381
-97.80424505404262,121,0,0.7574508786201477,-0.07201508432626724,0.5326516196008556
-494.56318680502477,107,0,-1.013892650604248,0.13787105679512024,0.48051075539856314
-397.94958157807974,101,0,-1.0100053548812866,1.4023462533950806,0.5395458423265136
-347.1682903239499,89,0,-1.0159692764282227,0.29384130239486694,0.49006829306148414
-268.68206821502304,99,0,-1.0079506635665894,1.0693203210830688,0.5163900805543168
-303.8721844348273,112,0,-1.0105817317962646,0.3795798718929291,0.538983010753457
-274.13922920251144,172,0,-0.027530957013368607,0.01666790060698986,0.47546043572947383
-106.11359950491038,95,0,-0.8011917471885681,-0.13386236131191254,0.47981120983236714
-97.61832969282868,124,0,-0.4729436933994293,0.061439476907253265,0.4947760695771825
-166.07939313268713,110,0,-0.956936240196228,-0.031717218458652496,0.47306852347471495
-278.9735768760971,85,0,-0.7168092727661133,0.24260301887989044,0.5006015332853969
-299.7499363016476,80,0,0.8823331594467163,0.18113015592098236,0.5188425090163946
-158.74566515322573,111,0,1.0061795711517334,0.5149672627449036,0.5303756634931307
-245.52840525546347,111,0,1.0001680850982666,0.2082573026418686,0.5446007667226834
-164.1978903639106,88,0,0.25274667143821716,-0.014966645278036594,0.4847780271983621
-285.1680250907341,119,0,1.008091688156128,1.136686086654663,0.49519691196810295
-278.7889324440216,95,0,-1.0068233013153076,1.0877432823181152,0.4844874967085688
-133.56292101674734,99,0,0.24745377898216248,0.016654381528496742,0.5393378151336101
-232.89204708688573,81,0,-0.7443832159042358,0.022185740992426872,0.5143470352078662
-327.54266682552515,101,0,-1.0092841386795044,1.144805908203125,0.5027501853828383
-267.22501010073483,170,0,-1.001261591911316,0.14248088002204895,0.46155078237985864
-84.14519565603231,81,0,-0.10341348499059677,-0.009974231943488121,0.5444945352680889
-204.0791894654381,105,0,-0.8711799383163452,0.011654172092676163,0.5381191565876915
-100.15094666010276,134,0,-0.4789138734340668,-0.07480648159980774,0.5059898824278098
-91.07304226099956,111,0,0.7248243093490601,0.05661242827773094,0.5061272772717046
-272.71333566714816,128,0,-1.0080671310424805,0.8782809972763062,0.47271550446748734
-165.8915865629549,98,0,-0.3857038915157318,-0.0086975721642375,0.5062687889273677
-123.34276087061566,135,0,-1.0026935338974,0.507733941078186,0.5406684339046478
-109.95767306818881,119,0,0.5654994249343872,0.273847758769989,0.46487743204005627
-128.44149836923435,139,0,-0.41265568137168884,0.021860800683498383,0.5047751982435048
-68.64426292922528,81,0,0.0912758857011795,-0.024265291169285774,0.4585504471151917
-72.91180012233507,94,0,-0.711526095867157,-0.12484776973724365,0.5080292258173862
-52.42427591543665,101,0,0.09167413413524628,-0.04279477894306183,0.49974272046053764
-351.70336058899994,83,0,-1.0023804903030396,0.5237667560577393,0.5258468157017088
-194.8844409606827,86,0,0.26700687408447266,0.046224698424339294,0.5056072828728099
-49.53469998506651,110,0,0.35939541459083557,-0.09744468331336975,0.46549381857568567
-214.72922189116744,73,0,0.5735602378845215,0.28217747807502747,0.5056564841572553
-438.55474186430257,108,0,-0.9465529918670654,0.3806597590446472,0.5248698583907552
-155.29732043540207,145,0,0.7603244781494141,-0.07917826622724533,0.5021489693429964
-85.20812194952859,74,0,-0.3873094618320465,0.10459592938423157,0.4583004784040354
-296.39780465544925,93,0,-1.013359785079956,0.2688983380794525,0.4941051864335614
-406.70948678822947,131,0,-1.0080184936523438,0.21212247014045715,0.47885236436970363
-48.94714406082119,84,0,0.08941030502319336,-0.04285078123211861,0.5343661840140287
-248.7037745724346,119,0,0.2833695411682129,0.06713491678237915,0.5005274071287709
-400.2082951671363,158,0,-0.559219479560852,0.012427291832864285,0.5048271985253012
