reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-1757.2836737844018,2.8306868076324463,0.7125538238883018,0
-1646.6279686686619,2.6561944484710693,1.124827546630986,0
-787.4180245507114,2.411250591278076,3.7195038179680706,0
-1681.0772492507558,2.759864568710327,1.1083195947483182,0
-1185.8176829562142,1.5913102626800537,3.1909127707779406,0
-1226.4703925773401,2.930856943130493,3.2724599979817866,0
-1078.830809683478,2.02375864982605,3.5422011719911826,0
-833.2007058849757,2.870218515396118,3.9887412079540083,0
-1124.3040871495455,2.9287073612213135,3.5893393721431495,0
-1461.608473956923,1.9350461959838867,2.092027067473973,0
-884.6662188463099,0.74763423204422,3.980883359964937,0
-1009.421723328989,3.035118579864502,3.804072869643569,0
-1167.0126218978362,1.3137210607528687,3.5961915015615524,0
-968.494417728164,1.6795341968536377,3.634854706628248,0
-1365.8001561005208,3.0474088191986084,2.509653987544589,0
-1688.3928259384402,3.0332372188568115,1.0374549240176565,0
-868.9865418365019,0.6654449701309204,3.8141734386142345,0
-874.7318349359372,0.8982080817222595,3.862263264413923,0
-1078.0517279031922,1.1753582954406738,3.8358246011286976,0
-1216.94067836628,2.9980673789978027,3.397141023944132,0
-1179.712987853683,1.2467477321624756,3.3949805787345393,0
-1183.0243188375375,1.9087690114974976,3.257236175239086,0
-1611.8599799691638,2.9559829235076904,1.3109397443488706,0
-1860.1205300685585,2.9827895164489746,0.3634332784014987,0
-1825.3167485366553,3.059683322906494,0.5065325465943897,0
-1079.6566865099485,2.0029289722442627,3.4787524569890227,0
-1059.3695515029663,1.510932207107544,3.5060254239104687,0
-1555.8195578411053,2.3707094192504883,1.591290836278349,0
-1519.4909315821458,2.702183485031128,1.7304577475506813,0
-1098.205222365687,2.5438990592956543,3.2685988773964345,0
-980.2089200339827,1.1356689929962158,4.031477647838183,0
-1162.0675522242282,1.8407626152038574,3.502300860583782,0
-1718.2664352914717,2.9291927814483643,0.8436024707998149,0
-1481.6634331736093,2.428180694580078,2.011930095050484,0
-867.9130781290293,0.614991307258606,3.7434750340506433,0
-880.8900353441649,0.25688743591308594,3.9888127594068647,0
-1763.8223943869023,2.961225748062134,0.6984003190594376,0
-1304.4575224366763,2.048142433166504,2.778410480200546,0
-1219.7824653730902,2.9718716144561768,3.171149288052693,0
-872.3807644075405,1.072299599647522,3.891945268427953,0
-962.4768870391734,1.8487911224365234,3.2359344732388853,0
-1073.4794046076047,1.1901850700378418,3.6724041778221728,0
-886.352594370066,0.27729159593582153,4.051374693063553,0
-1495.4954776807126,2.4031755924224854,1.8776902617979794,0
-1729.3326918377768,2.822387933731079,0.882202772218734,0
-1423.6084455653547,2.226741075515747,2.3352554710546976,0
-1477.8475724476195,2.299516201019287,2.0262820652686058,0
-1545.3401017430626,2.4576709270477295,1.6232052597799338,0
-878.0578588186644,0.08489017933607101,3.936124912602827,0
-1573.1265010484747,2.5127720832824707,1.4600669777672737,0
-1694.2736075107289,2.9016013145446777,1.1020696316007526,0
-869.5749234681305,1.0838632583618164,3.738073870604858,0
-1250.9931981255736,1.7985856533050537,3.4137085299938916,0
-908.9836607010479,0.12123513221740723,4.382916953004897,0
-1036.9159906474572,2.6449227333068848,3.9189092047326266,0
-905.5981785867971,1.049757719039917,4.353517201766372,0
-750.3450088219781,0.7263438701629639,3.3921010561473666,0
-1003.2183584092684,2.9702327251434326,3.5512026544986295,0
-1302.9635748801622,1.664443016052246,2.8186255626520142,0
-1609.0346281738125,2.8706846237182617,1.4543538768216968,0
-1715.3989037252259,3.1030185222625732,0.9632553086947883,0
-1483.847266676534,2.6468968391418457,1.9227805578149855,0
-997.7284596845556,0.9141503572463989,4.22514450751245,0
-1073.0689644123108,0.3206918239593506,3.8669501377269624,0
-1178.0340754732408,1.5027849674224854,3.3819795518554745,0
-1494.5856697237632,2.179941415786743,1.9039542601257562,0
-1182.4609204838553,1.607680082321167,3.3372630633041265,0
-1489.5636448346036,2.5979294776916504,1.8944598812423648,0
-1477.065220157616,1.9263510704040527,2.063541023375583,0
-974.900459128307,2.1283071041107178,3.4554983310727403,0
-1297.974436122267,2.282773017883301,2.868809461630881,0
-844.2541449281301,2.765500545501709,4.039368131160736,0
-1665.3119211757985,2.5984551906585693,1.0582194289425388,0
-985.7207285242666,1.1806650161743164,4.158243512846529,0
-1086.2162177588477,2.4134912490844727,3.6686350898677484,0
-1301.6580464817746,1.5244343280792236,2.9343770000338556,0
-894.3558448706792,0.029789097607135773,4.241485160216689,0
-1509.1285450963135,2.859694004058838,1.8356694959383457,0
-1408.6714016774386,2.5112295150756836,2.4068065465427937,0
-882.9178178925565,0.9624285697937012,3.9385702813207173,0
-1610.1620204861108,2.925992488861084,1.2621733272681013,0
-882.3032229124958,0.9101278781890869,4.005336886327714,0
-1101.790994063485,2.8342673778533936,3.4452784120244906,0
-1648.3009366189453,2.449059009552002,1.1912544455053284,0
-909.8857532101334,1.9415082931518555,4.177418219894171,0
-1665.0752093654569,2.646206855773926,1.1184306368394754,0
-1476.757305222647,2.998821973800659,1.9927945500798523,0
