reward,final_position,max_position,success,mean_abs_action
-35.82100868592286,0.26178881525993347,0.26178881525993347,0,0.525001540017716
-32.19489035906141,-0.17779794335365295,-0.17779794335365295,0,0.48937302130927984
-32.82448148294432,-0.11269307881593704,-0.06736408919095993,0,0.4987799797703077
-32.429143586528845,-0.5196479558944702,-0.23772919178009033,0,0.4915256284316442
-33.549454548318806,-0.32678958773612976,-0.22761328518390656,0,0.5016107578760477
-31.99161952870073,-0.35781556367874146,-0.22905181348323822,0,0.4893164908906372
-34.470117482607165,-0.45352405309677124,-0.1344980001449585,0,0.5095078211404277
-31.26399695542438,-0.44235843420028687,-0.07723530381917953,0,0.4818734394790077
-33.31889381502677,-0.8178336024284363,-0.11262848973274231,0,0.4988507156214165
-33.309075309282846,-0.5473947525024414,-0.13693444430828094,0,0.4985021124458236
-32.24229978797581,-0.6702671051025391,-0.14714984595775604,0,0.4867440764372166
-33.8228317196656,-0.9877513647079468,0.04344653710722923,0,0.5062573141566626
-31.97783321267466,-0.15195992588996887,-0.12663373351097107,0,0.4871773720937767
-32.89779073586287,-0.4622039794921875,-0.2889433801174164,0,0.49485576160131367
-34.82875370474575,0.11182358115911484,0.3348095417022705,0,0.5164342174709479
-32.036206139314196,-0.8003265261650085,-0.07305856049060822,0,0.48731834643151706
-31.987700676980303,-0.3828031122684479,-0.0771893858909607,0,0.4859642761860435
-33.57293853468613,-1.0840970277786255,0.1595170944929123,0,0.5011121589929104
-34.56815495783025,-0.7356365323066711,-0.23557637631893158,0,0.5107422234471126
-32.60271874435053,-0.797556459903717,-0.21727821230888367,0,0.4969766828330799
-33.09927948600308,-0.41767898201942444,-0.25870904326438904,0,0.4980138164020383
-32.737850599625865,-0.19071201980113983,-0.19071201980113983,0,0.4939629575829031
-33.38665383217093,-0.38573724031448364,-0.19774004817008972,0,0.49827860036372645
-33.53974026397603,-0.6562330722808838,-0.23241017758846283,0,0.5012559485071137
-33.44033165062553,-0.7603248357772827,-0.23349294066429138,0,0.49782150071430104
-35.89403759895805,-0.5122872591018677,-0.3265098035335541,0,0.5215772290950528
-34.785704240595244,-0.4187730550765991,-0.1371842324733734,0,0.5138302224981047
-34.77314480173951,-1.002711534500122,0.012260478921234608,0,0.5097109374366011
-34.51070449410665,-0.8119943141937256,-0.13251285254955292,0,0.5161735994112748
-32.94463090269897,-0.19526106119155884,-0.19526106119155884,0,0.4922768634524064
-32.47023031406362,-0.679121196269989,-0.24261711537837982,0,0.4924636158551014
-32.476391551293695,-0.6893590092658997,-0.2971073091030121,0,0.4938158743837351
-34.12023611253633,-0.7642304301261902,-0.09206486493349075,0,0.5079817889696775
-34.08905535912878,-0.7624129056930542,-0.1872929483652115,0,0.5026528244713196
-33.173110903907826,-0.6209816336631775,-0.3294752538204193,0,0.4981045251036916
-34.17954926965891,-1.062147617340088,0.04607943445444107,0,0.5080618852913719
-33.7718129046371,-0.07436519116163254,-0.051717497408390045,0,0.5028943249301331
-32.12905011139537,-0.8619053959846497,-0.12246760725975037,0,0.48766186295126845
-32.41019562746038,0.0691235363483429,0.1672985851764679,0,0.4933104192759647
-34.602087453855084,-0.44447973370552063,-0.3532117009162903,0,0.5101511624693981
-34.130203079546696,-1.0277818441390991,0.12297733128070831,0,0.5051980244506894
-34.59718662302779,-0.3016786575317383,-0.17426961660385132,0,0.5146197849854098
-33.48685049097505,-0.7941599488258362,-0.24934619665145874,0,0.5033701878897013
-33.5213845003575,-0.7449593544006348,-0.163046732544899,0,0.5034456929839631
-33.774036796230014,-0.3061312139034271,-0.1810501664876938,0,0.50403341291733
-32.96521838000027,-0.8556040525436401,-0.06666768342256546,0,0.49453821547386645
-34.57608304108753,-0.25981539487838745,-0.1362171471118927,0,0.5137888006968526
-31.85811028559,-0.5227610468864441,-0.32052135467529297,0,0.4848318591175776
-32.80366071552788,-0.64361572265625,-0.16094502806663513,0,0.49780731149077473
-33.70336639682364,-0.6955249309539795,-0.20442473888397217,0,0.5062943657419844
-33.364250653587334,-0.18162445724010468,0.1384733021259308,0,0.5039306683647629
-32.41214313201351,-0.4134250581264496,-0.24933047592639923,0,0.49812392580944737
-33.632783030325406,-0.23723888397216797,-0.15032559633255005,0,0.50126620764027
-33.65377346538877,-0.5153496265411377,-0.2978031635284424,0,0.49923566253572654
-33.45699386805493,-0.528677225112915,-0.1809888780117035,0,0.49818146172702044
-33.292131698846774,-0.41965821385383606,-0.2840932607650757,0,0.4993019743086733
