episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
23.32887077331543,600,0,-0.9163323644060606,2.9207307728515746,1.8510697871338504
-50.78389358520508,600,0,0.8662489576848775,0.01054593715422758,1.6943473513786411
155.36080932617188,600,0,-0.0043356514603757335,3.0378926215216087,2.898440619729418
22.085599899291992,600,0,-0.2526382235672021,0.74228331771373,2.5438980832492897
-13.031553268432617,600,0,1.154942108594814,0.713275725284988,1.8739518925630638
-232.42636108398438,600,0,-1.1902210441824232,2.444997757051426,0.43723854820562114
2.981146812438965,600,0,-0.8190750507728596,2.2831952864776373,2.263005898960767
27.243812561035156,600,0,-0.9368966837911247,2.471268493604747,2.0872375236503307
-5.979002475738525,600,0,-1.0895426005432236,2.2104727532866626,0.1245938335666339
75.6885757446289,600,0,-0.17968050802906677,0.6807352262538986,2.755896741041675
-27.873991012573242,600,0,0.3836705323942998,0.45964481223253006,1.6492913147974826
95.0483169555664,600,0,1.5427471365688152,0.2651278306124567,0.6897749414978096
-7.824260234832764,600,0,1.2786814118360241,0.7887255170866441,0.17077225456754763
53.83150100708008,600,0,-1.210202434559258,1.9277134480664013,0.679952075394942
-28.95469856262207,600,0,-0.08993134612130191,1.3581945992901217,0.5182747918298405
-43.88772964477539,600,0,0.07198307764193002,1.1606124233822441,3.064319035369957
117.4334945678711,600,0,0.6756977910898504,0.7839259661005347,2.3871772143089016
48.371437072753906,600,0,1.8111145824951167,0.33077441445032685,0.8557753629452969
-48.50765609741211,600,0,-0.057322326600772924,1.586725742263443,3.0842578233750997
53.701622009277344,600,0,1.8924487898995008,0.08173746771583534,0.5423341607160272
19.360706329345703,600,0,-0.4347116455059253,1.0477399752980698,1.7291835625287142
24.809595108032227,600,0,-1.2194810883408507,2.9490581641494487,1.1379982324664013
