episode_return,episode_length,episode_success,final_position
-165.0,165,0,-0.5878943204879761
-200.0,200,0,-0.460362046957016
-164.0,164,0,-0.5585958957672119
-170.0,170,0,-0.5395857095718384
-176.0,176,0,-0.5211748480796814
-166.0,166,0,-0.5166780948638916
-169.0,169,0,-0.5996678471565247
-186.0,186,0,-0.5775859355926514
-161.0,161,0,-0.4274470806121826
-94.0,94,1,-0.5997533798217773
-200.0,200,0,-0.4983665347099304
-166.0,166,0,-0.5020995736122131
-163.0,163,0,-0.5333811640739441
-163.0,163,0,-0.5137345790863037
-164.0,164,0,-0.4438837766647339
-98.0,98,1,-0.4317592680454254
-158.0,158,0,-0.5479303002357483
-163.0,163,0,-0.5355018973350525
-161.0,161,0,-0.5515034198760986
-156.0,156,0,-0.5040273070335388
-162.0,162,0,-0.4633483290672302
-108.0,108,1,-0.554349422454834
-155.0,155,0,-0.5338528752326965
-158.0,158,0,-0.41392308473587036
-89.0,89,1,-0.590286135673523
-157.0,157,0,-0.5078460574150085
-158.0,158,0,-0.4576883912086487
-172.0,172,0,-0.5699092149734497
-156.0,156,0,-0.590525209903717
-152.0,152,0,-0.5723589062690735
-155.0,155,0,-0.4162353575229645
-93.0,93,1,-0.5981480479240417
-157.0,157,0,-0.5623356103897095
-157.0,157,0,-0.5937433242797852
-200.0,200,0,-0.5778741240501404
-150.0,150,0,-0.47597014904022217
-160.0,160,0,-0.5516722202301025
-155.0,155,0,-0.4861575961112976
-154.0,154,0,-0.4819609224796295
-158.0,158,0,-0.43011292815208435
-91.0,91,1,-0.5990517139434814
-163.0,163,0,-0.4293261170387268
-93.0,93,1,-0.4761761724948883
-157.0,157,0,-0.5674512982368469
-154.0,154,0,-0.4454125165939331
-104.0,104,1,-0.42890170216560364
-152.0,152,0,-0.5491473078727722
-157.0,157,0,-0.41624125838279724
-89.0,89,1,-0.5091085433959961
-153.0,153,0,-0.4793151021003723
-155.0,155,0,-0.4030700922012329
-88.0,88,1,-0.5276927947998047
-154.0,154,0,-0.43736812472343445
-97.0,97,1,-0.536320149898529
-149.0,149,0,-0.44015729427337646
-91.0,91,1,-0.47985321283340454
-153.0,153,0,-0.5567288398742676
-152.0,152,0,-0.5171948075294495
-147.0,147,0,-0.5364728569984436
-146.0,146,0,-0.5843783020973206
-141.0,141,0,-0.5940330624580383
-142.0,142,0,-0.5307042598724365
-143.0,143,0,-0.5961931943893433
-142.0,142,0,-0.5669024586677551
-144.0,144,0,-0.4549633264541626
-154.0,154,0,-0.4583817422389984
-95.0,95,1,-0.45228391885757446
-148.0,148,0,-0.536569356918335
-145.0,145,0,-0.4219961166381836
-90.0,90,1,-0.4812338948249817
-148.0,148,0,-0.5747947096824646
-139.0,139,0,-0.5712562799453735
-147.0,147,0,-0.4613809287548065
-152.0,152,0,-0.5654112100601196
-147.0,147,0,-0.4985414743423462
-146.0,146,0,-0.40164509415626526
-86.0,86,1,-0.5991984605789185
-143.0,143,0,-0.5966840386390686
-150.0,150,0,-0.40138307213783264
-88.0,88,1,-0.4830722212791443
-147.0,147,0,-0.5746179819107056
-147.0,147,0,-0.4205395579338074
-88.0,88,1,-0.42392393946647644
-89.0,89,1,-0.49275991320610046
-145.0,145,0,-0.4756416082382202
-146.0,146,0,-0.5453625321388245
-149.0,149,0,-0.5898960828781128
-150.0,150,0,-0.48108649253845215
-143.0,143,0,-0.5410489439964294
-144.0,144,0,-0.46727579832077026
-149.0,149,0,-0.43275097012519836
-92.0,92,1,-0.5963678956031799
-176.0,176,0,-0.480857253074646
-145.0,145,0,-0.5537438988685608
-123.0,123,0,-0.4252223074436188
-86.0,86,1,-0.5492671132087708
-144.0,144,0,-0.4778459668159485
-143.0,143,0,-0.48929184675216675
-144.0,144,0,-0.5207666754722595
-151.0,151,0,-0.4644758403301239
-146.0,146,0,-0.4548460841178894
-160.0,160,0,-0.4866124391555786
-149.0,149,0,-0.4483155608177185
-97.0,97,1,-0.40331658720970154
-87.0,87,1,-0.5161455273628235
-111.0,111,0,-0.4970833957195282
-173.0,173,0,-0.597506046295166
-143.0,143,0,-0.44079428911209106
-151.0,151,0,-0.4959539771080017
-153.0,153,0,-0.5184077024459839
-153.0,153,0,-0.5811855792999268
-112.0,112,0,-0.42206871509552
-100.0,100,1,-0.5209985375404358
-120.0,120,0,-0.46348369121551514
-114.0,114,0,-0.570125162601471
-115.0,115,0,-0.4076900780200958
-91.0,91,1,-0.5643116235733032
-118.0,118,0,-0.5600916147232056
-114.0,114,0,-0.42820343375205994
-158.0,158,0,-0.41748344898223877
-93.0,93,1,-0.5575705170631409
-114.0,114,0,-0.5060397982597351
-116.0,116,0,-0.45330101251602173
-128.0,128,0,-0.4243268668651581
-122.0,122,0,-0.5241894721984863
-117.0,117,0,-0.496596097946167
-113.0,113,0,-0.4516567289829254
-124.0,124,0,-0.45377281308174133
-118.0,118,0,-0.44340798258781433
-127.0,127,0,-0.4860132336616516
-118.0,118,0,-0.5790770053863525
-113.0,113,0,-0.41920533776283264
-102.0,102,1,-0.4268854856491089
-118.0,118,0,-0.4403805136680603
-138.0,138,0,-0.5800275206565857
-111.0,111,0,-0.5591205358505249
-117.0,117,0,-0.4512799382209778
-117.0,117,0,-0.5953719615936279
-114.0,114,0,-0.40415507555007935
-137.0,137,0,-0.5245710611343384
-120.0,120,0,-0.4561375081539154
-119.0,119,0,-0.4224857687950134
-131.0,131,0,-0.5210739970207214
-119.0,119,0,-0.5361735224723816
-122.0,122,0,-0.47825178503990173
-121.0,121,0,-0.4838021397590637
-120.0,120,0,-0.518172025680542
-123.0,123,0,-0.4796450436115265
-122.0,122,0,-0.4129237234592438
-139.0,139,0,-0.5064719319343567
-117.0,117,0,-0.5606515407562256
-116.0,116,0,-0.5245587825775146
-119.0,119,0,-0.5211786031723022
-120.0,120,0,-0.5737782716751099
-123.0,123,0,-0.5674257278442383
-114.0,114,0,-0.4630875885486603
-123.0,123,0,-0.5321044325828552
-118.0,118,0,-0.409020334482193
-200.0,200,0,-0.551280677318573
-117.0,117,0,-0.5802150964736938
-117.0,117,0,-0.4492990970611572
-159.0,159,0,-0.4237927794456482
-200.0,200,0,-0.544377326965332
-119.0,119,0,-0.5595823526382446
-114.0,114,0,-0.5628467798233032
-115.0,115,0,-0.4955975413322449
-132.0,132,0,-0.5063166618347168
-119.0,119,0,-0.5481120347976685
-111.0,111,0,-0.5909653902053833
-115.0,115,0,-0.5037017464637756
-120.0,120,0,-0.40813353657722473
-138.0,138,0,-0.4694961607456207
-114.0,114,0,-0.5008986592292786
-118.0,118,0,-0.5778616070747375
-114.0,114,0,-0.5495127439498901
-113.0,113,0,-0.5410451889038086
-115.0,115,0,-0.44703927636146545
-121.0,121,0,-0.4246578514575958
-120.0,120,0,-0.4196716248989105
-200.0,200,0,-0.40308627486228943
-200.0,200,0,-0.4035266637802124
-159.0,159,0,-0.40940016508102417
-200.0,200,0,-0.5856355428695679
-114.0,114,0,-0.5724412798881531
-112.0,112,0,-0.5391066670417786
-112.0,112,0,-0.4894203543663025
-115.0,115,0,-0.5806044340133667
-112.0,112,0,-0.4308406114578247
-117.0,117,0,-0.4766487777233124
-111.0,111,0,-0.49152711033821106
-108.0,108,1,-0.5669377446174622
-113.0,113,0,-0.5493488907814026
-109.0,109,1,-0.5679376125335693
-110.0,110,1,-0.4296133816242218
-200.0,200,0,-0.48315441608428955
-113.0,113,0,-0.4529741108417511
-114.0,114,0,-0.5407934188842773
-112.0,112,0,-0.5257494449615479
-110.0,110,1,-0.5190290212631226
-117.0,117,0,-0.44799700379371643
-114.0,114,0,-0.44552940130233765
-110.0,110,1,-0.5586373209953308
-114.0,114,0,-0.41169223189353943
-175.0,175,0,-0.5758689045906067
-109.0,109,1,-0.4207755923271179
-124.0,124,0,-0.5799208879470825
-109.0,109,1,-0.5470920205116272
-111.0,111,0,-0.4307042956352234
-117.0,117,0,-0.5641015768051147
-109.0,109,1,-0.5172864198684692
-115.0,115,0,-0.5100281238555908
-110.0,110,1,-0.5509482026100159
-110.0,110,1,-0.4579509496688843
-119.0,119,0,-0.4297330677509308
-112.0,112,0,-0.4250849783420563
-110.0,110,1,-0.532135546207428
-110.0,110,1,-0.4938299357891083
-112.0,112,0,-0.550318717956543
-109.0,109,1,-0.5510407090187073
-108.0,108,1,-0.5677492022514343
-108.0,108,1,-0.41199618577957153
-112.0,112,0,-0.4224022328853607
-106.0,106,1,-0.4445282518863678
-109.0,109,1,-0.4964677095413208
-110.0,110,1,-0.5018784403800964
-115.0,115,0,-0.49405086040496826
-109.0,109,1,-0.49268639087677
-106.0,106,1,-0.5130873918533325
-112.0,112,0,-0.5736490488052368
-109.0,109,1,-0.5748672485351562
-112.0,112,0,-0.4095500707626343
-101.0,101,1,-0.5035938620567322
-110.0,110,1,-0.4093588888645172
-100.0,100,1,-0.5672846436500549
-108.0,108,1,-0.48911669850349426
-110.0,110,1,-0.558456540107727
-108.0,108,1,-0.5493630766868591
-112.0,112,0,-0.5939890742301941
-113.0,113,0,-0.5762093663215637
-110.0,110,1,-0.4166303277015686
-103.0,103,1,-0.5356934070587158
-109.0,109,1,-0.4783741533756256
-108.0,108,1,-0.5069971680641174
-108.0,108,1,-0.5199097394943237
-112.0,112,0,-0.4936227798461914
-110.0,110,1,-0.5625522136688232
-111.0,111,0,-0.40227922797203064
-88.0,88,1,-0.4363384246826172
-103.0,103,1,-0.4516770839691162
-110.0,110,1,-0.5062481164932251
-108.0,108,1,-0.569424569606781
-110.0,110,1,-0.41586682200431824
-104.0,104,1,-0.5317226052284241
-113.0,113,0,-0.5899786353111267
-110.0,110,1,-0.5315192937850952
-110.0,110,1,-0.4411085844039917
-105.0,105,1,-0.4754582643508911
-109.0,109,1,-0.4498322904109955
-109.0,109,1,-0.44127291440963745
-110.0,110,1,-0.5576090812683105
-109.0,109,1,-0.41524332761764526
-105.0,105,1,-0.5124020576477051
-110.0,110,1,-0.4721972644329071
-112.0,112,0,-0.599538266658783
-109.0,109,1,-0.4013262987136841
-91.0,91,1,-0.5438207387924194
-111.0,111,0,-0.5875873565673828
-111.0,111,0,-0.5083475708961487
-111.0,111,0,-0.5741940140724182
-110.0,110,1,-0.5695346593856812
-112.0,112,0,-0.4735434353351593
-115.0,115,0,-0.5214145183563232
-109.0,109,1,-0.415629506111145
-102.0,102,1,-0.5361686944961548
-110.0,110,1,-0.4547639787197113
-114.0,114,0,-0.507780134677887
-110.0,110,1,-0.46800974011421204
-110.0,110,1,-0.4800609350204468
-114.0,114,0,-0.5054432153701782
-116.0,116,0,-0.40998777747154236
-99.0,99,1,-0.531457245349884
-113.0,113,0,-0.564552903175354
-110.0,110,1,-0.4643811881542206
-115.0,115,0,-0.4307985007762909
-108.0,108,1,-0.5919492244720459
-110.0,110,1,-0.5100734829902649
-110.0,110,1,-0.4215024709701538
-107.0,107,1,-0.45007628202438354
-112.0,112,0,-0.4016384482383728
-95.0,95,1,-0.493717223405838
-111.0,111,0,-0.4680008590221405
-113.0,113,0,-0.5395039319992065
-110.0,110,1,-0.410492867231369
-99.0,99,1,-0.5267329216003418
-111.0,111,0,-0.4522978663444519
-114.0,114,0,-0.5193719863891602
-111.0,111,0,-0.4876362085342407
-110.0,110,1,-0.4560434818267822
-111.0,111,0,-0.49821317195892334
-114.0,114,0,-0.4185827374458313
-111.0,111,0,-0.516139805316925
-112.0,112,0,-0.4705856442451477
-111.0,111,0,-0.5315275192260742
-112.0,112,0,-0.518368661403656
-110.0,110,1,-0.511989951133728
-106.0,106,1,-0.5748385787010193
-116.0,116,0,-0.5816552639007568
-111.0,111,0,-0.46650201082229614
-106.0,106,1,-0.46889644861221313
-111.0,111,0,-0.46741804480552673
-105.0,105,1,-0.5960466861724854
-112.0,112,0,-0.5346906185150146
-109.0,109,1,-0.5604380369186401
-114.0,114,0,-0.44436970353126526
-102.0,102,1,-0.4278739094734192
-102.0,102,1,-0.550663948059082
-109.0,109,1,-0.4664301574230194
-111.0,111,0,-0.5741274356842041
-111.0,111,0,-0.5449694991111755
-110.0,110,1,-0.572269082069397
-112.0,112,0,-0.5432958602905273
-113.0,113,0,-0.46505269408226013
-105.0,105,1,-0.4179346263408661
-110.0,110,1,-0.5594955086708069
-117.0,117,0,-0.4915841817855835
-107.0,107,1,-0.45972177386283875
-104.0,104,1,-0.40941551327705383
-90.0,90,1,-0.4779879152774811
-109.0,109,1,-0.5489786267280579
-118.0,118,0,-0.4749043583869934
-107.0,107,1,-0.5359017848968506
-116.0,116,0,-0.4047743082046509
-85.0,85,1,-0.5200647711753845
-107.0,107,1,-0.46291446685791016
-106.0,106,1,-0.5953544974327087
-108.0,108,1,-0.5199877023696899
-105.0,105,1,-0.42497846484184265
-102.0,102,1,-0.4779545068740845
-117.0,117,0,-0.5112113952636719
-106.0,106,1,-0.4128125011920929
-85.0,85,1,-0.4292031228542328
-114.0,114,0,-0.5355568528175354
-110.0,110,1,-0.491090327501297
-109.0,109,1,-0.5020351409912109
-109.0,109,1,-0.47355949878692627
-113.0,113,0,-0.5331777334213257
-112.0,112,0,-0.5511590242385864
-108.0,108,1,-0.4174656271934509
-152.0,152,0,-0.415225088596344
-91.0,91,1,-0.4313354194164276
-108.0,108,1,-0.4043591022491455
-93.0,93,1,-0.45100170373916626
-101.0,101,1,-0.4470665454864502
-115.0,115,0,-0.44748198986053467
-104.0,104,1,-0.5038784742355347
-108.0,108,1,-0.5087095499038696
-108.0,108,1,-0.5519547462463379
-125.0,125,0,-0.4710361659526825
-102.0,102,1,-0.5421359539031982
-110.0,110,1,-0.548438310623169
-108.0,108,1,-0.4828077256679535
-109.0,109,1,-0.518003523349762
-110.0,110,1,-0.5562286972999573
-107.0,107,1,-0.43678879737854004
-108.0,108,1,-0.4278860092163086
-95.0,95,1,-0.5664600729942322
-126.0,126,0,-0.5984985828399658
-106.0,106,1,-0.532774031162262
-109.0,109,1,-0.44049784541130066
-105.0,105,1,-0.4321652352809906
-103.0,103,1,-0.5723341703414917
-108.0,108,1,-0.4451328217983246
-108.0,108,1,-0.576859176158905
-141.0,141,0,-0.5219874978065491
-105.0,105,1,-0.40027809143066406
-84.0,84,1,-0.5614818334579468
-111.0,111,0,-0.5692073106765747
-105.0,105,1,-0.5154399275779724
-106.0,106,1,-0.4760662913322449
-106.0,106,1,-0.41341984272003174
-99.0,99,1,-0.4038357734680176
-90.0,90,1,-0.5860718488693237
-111.0,111,0,-0.5724005103111267
-109.0,109,1,-0.4418523907661438
-103.0,103,1,-0.5458735823631287
-109.0,109,1,-0.42303019762039185
-92.0,92,1,-0.4673093557357788
-106.0,106,1,-0.5776310563087463
-108.0,108,1,-0.4334941506385803
-92.0,92,1,-0.5647287368774414
-107.0,107,1,-0.5153009295463562
-107.0,107,1,-0.4895630180835724
-109.0,109,1,-0.49984675645828247
-109.0,109,1,-0.46276742219924927
-106.0,106,1,-0.46946266293525696
-176.0,176,0,-0.40159159898757935
-99.0,99,1,-0.40011560916900635
-84.0,84,1,-0.49670812487602234
-105.0,105,1,-0.5809601545333862
-108.0,108,1,-0.45443135499954224
-108.0,108,1,-0.4046671986579895
-92.0,92,1,-0.5363346934318542
-109.0,109,1,-0.5077582001686096
-108.0,108,1,-0.515044629573822
-115.0,115,0,-0.5897161960601807
-117.0,117,0,-0.465547114610672
-103.0,103,1,-0.5293324589729309
-108.0,108,1,-0.44250723719596863
-89.0,89,1,-0.43357598781585693
-94.0,94,1,-0.43575385212898254
-88.0,88,1,-0.516666829586029
-109.0,109,1,-0.5356908440589905
-108.0,108,1,-0.45023584365844727
-94.0,94,1,-0.43972212076187134
-90.0,90,1,-0.5017485022544861
-112.0,112,0,-0.4213937819004059
-99.0,99,1,-0.5712182521820068
-107.0,107,1,-0.42418622970581055
-95.0,95,1,-0.5807809829711914
-107.0,107,1,-0.5692948698997498
-115.0,115,0,-0.49323201179504395
-107.0,107,1,-0.5864962935447693
-115.0,115,0,-0.5894385576248169
-112.0,112,0,-0.599896252155304
-113.0,113,0,-0.5127366781234741
-106.0,106,1,-0.44507521390914917
-93.0,93,1,-0.5930323004722595
-108.0,108,1,-0.46954846382141113
-152.0,152,0,-0.43537452816963196
-152.0,152,0,-0.5663998126983643
-109.0,109,1,-0.5706272721290588
-149.0,149,0,-0.42783981561660767
-91.0,91,1,-0.43537506461143494
-125.0,125,0,-0.49221163988113403
-127.0,127,0,-0.43616002798080444
-91.0,91,1,-0.5814487934112549
-108.0,108,1,-0.5211036801338196
-105.0,105,1,-0.4524405002593994
-155.0,155,0,-0.5485095977783203
-110.0,110,1,-0.44953420758247375
-160.0,160,0,-0.49916428327560425
-109.0,109,1,-0.449946790933609
-107.0,107,1,-0.5070640444755554
-110.0,110,1,-0.5264191031455994
-119.0,119,0,-0.5561621785163879
-136.0,136,0,-0.5583241581916809
-108.0,108,1,-0.44970184564590454
-148.0,148,0,-0.5762179493904114
-151.0,151,0,-0.5828035473823547
-157.0,157,0,-0.5647417306900024
-107.0,107,1,-0.5649306774139404
-148.0,148,0,-0.43537846207618713
-98.0,98,1,-0.5202986598014832
-113.0,113,0,-0.4019223153591156
-84.0,84,1,-0.5725577473640442
-141.0,141,0,-0.4692920446395874
-104.0,104,1,-0.5102540850639343
-103.0,103,1,-0.5214163661003113
-150.0,150,0,-0.4249831736087799
-93.0,93,1,-0.4048808813095093
-84.0,84,1,-0.42542821168899536
-86.0,86,1,-0.561539888381958
-110.0,110,1,-0.5558404326438904
-108.0,108,1,-0.46878522634506226
-119.0,119,0,-0.5421832799911499
-108.0,108,1,-0.4530549645423889
-96.0,96,1,-0.4867158830165863
-111.0,111,0,-0.4898182451725006
-109.0,109,1,-0.4342906177043915
-91.0,91,1,-0.457893431186676
-151.0,151,0,-0.5946844220161438
-107.0,107,1,-0.5901081562042236
-107.0,107,1,-0.4796883165836334
-147.0,147,0,-0.5027616024017334
-120.0,120,0,-0.5479630827903748
-108.0,108,1,-0.516268789768219
-112.0,112,0,-0.44841793179512024
-94.0,94,1,-0.43467769026756287
-99.0,99,1,-0.4877553880214691
-104.0,104,1,-0.5229260921478271
-104.0,104,1,-0.5458606481552124
-133.0,133,0,-0.4956163167953491
-108.0,108,1,-0.5370500683784485
-107.0,107,1,-0.4871809780597687
-104.0,104,1,-0.46466952562332153
-96.0,96,1,-0.5867841839790344
-107.0,107,1,-0.5997865200042725
-110.0,110,1,-0.5575445890426636
-108.0,108,1,-0.42109769582748413
-86.0,86,1,-0.4707418382167816
-114.0,114,0,-0.5656079053878784
-106.0,106,1,-0.4219472110271454
-86.0,86,1,-0.5060088038444519
-104.0,104,1,-0.5047816634178162
-107.0,107,1,-0.41289159655570984
-94.0,94,1,-0.5881026387214661
-106.0,106,1,-0.5569643378257751
-113.0,113,0,-0.4828457236289978
-167.0,167,0,-0.5609027147293091
-109.0,109,1,-0.4640946090221405
-102.0,102,1,-0.5571815371513367
-106.0,106,1,-0.580168604850769
-108.0,108,1,-0.5586029887199402
-107.0,107,1,-0.5154532194137573
-110.0,110,1,-0.564772367477417
-109.0,109,1,-0.5730615854263306
-108.0,108,1,-0.427943617105484
-89.0,89,1,-0.5359205603599548
-105.0,105,1,-0.5278482437133789
-105.0,105,1,-0.5889459252357483
-105.0,105,1,-0.5285260677337646
-110.0,110,1,-0.5470385551452637
-109.0,109,1,-0.47790297865867615
-119.0,119,0,-0.5589219331741333
-105.0,105,1,-0.422326922416687
-90.0,90,1,-0.4140666723251343
-89.0,89,1,-0.5800337791442871
-107.0,107,1,-0.5785194039344788
-108.0,108,1,-0.5769346952438354
-106.0,106,1,-0.4760861396789551
-105.0,105,1,-0.5756062269210815
-110.0,110,1,-0.4295235276222229
-101.0,101,1,-0.44914570450782776
-103.0,103,1,-0.43603822588920593
-92.0,92,1,-0.49478790163993835
-112.0,112,0,-0.4006645679473877
-88.0,88,1,-0.5911650061607361
-107.0,107,1,-0.5197470188140869
-104.0,104,1,-0.5352126955986023
-109.0,109,1,-0.41027089953422546
-94.0,94,1,-0.4846278131008148
-106.0,106,1,-0.43876180052757263
-93.0,93,1,-0.5659317374229431
-107.0,107,1,-0.4042731821537018
-156.0,156,0,-0.5002720952033997
-107.0,107,1,-0.5012655854225159
-109.0,109,1,-0.4058230519294739
-88.0,88,1,-0.5238535404205322
-108.0,108,1,-0.5204949975013733
-107.0,107,1,-0.4830494523048401
-108.0,108,1,-0.5743894577026367
-106.0,106,1,-0.5357828736305237
-110.0,110,1,-0.5613583326339722
-106.0,106,1,-0.579343318939209
-108.0,108,1,-0.4267710745334625
-108.0,108,1,-0.48213377594947815
-106.0,106,1,-0.5282654166221619
-111.0,111,0,-0.5182661414146423
-107.0,107,1,-0.5136961936950684
-108.0,108,1,-0.47337016463279724
-107.0,107,1,-0.41464611887931824
-108.0,108,1,-0.41344407200813293
-89.0,89,1,-0.5217015743255615
-108.0,108,1,-0.5341475009918213
-109.0,109,1,-0.5097907185554504
-110.0,110,1,-0.4864131510257721
-106.0,106,1,-0.5076364278793335
-107.0,107,1,-0.4682493209838867
-109.0,109,1,-0.4891201853752136
-105.0,105,1,-0.5358569025993347
-107.0,107,1,-0.5308538675308228
-106.0,106,1,-0.5242814421653748
-109.0,109,1,-0.5810720324516296
-107.0,107,1,-0.5667874813079834
-105.0,105,1,-0.4553772509098053
-96.0,96,1,-0.5221806764602661
-107.0,107,1,-0.5570921897888184
-106.0,106,1,-0.4874655306339264
-111.0,111,0,-0.44889208674430847
-107.0,107,1,-0.5485154986381531
-109.0,109,1,-0.4346420168876648
-192.0,192,0,-0.4144990146160126
-88.0,88,1,-0.4805210828781128
-108.0,108,1,-0.4662104547023773
-108.0,108,1,-0.5894848108291626
-105.0,105,1,-0.41089603304862976
-88.0,88,1,-0.5215030312538147
-105.0,105,1,-0.4152199327945709
-89.0,89,1,-0.48420450091362
-107.0,107,1,-0.5990762114524841
-106.0,106,1,-0.5922915935516357
-106.0,106,1,-0.46391624212265015
-178.0,178,0,-0.48746639490127563
-109.0,109,1,-0.5946935415267944
-110.0,110,1,-0.451308012008667
-109.0,109,1,-0.4295709431171417
-93.0,93,1,-0.500716507434845
-108.0,108,1,-0.5068485140800476
-107.0,107,1,-0.5989053845405579
-108.0,108,1,-0.4426700472831726
-105.0,105,1,-0.5338568091392517
-108.0,108,1,-0.42424726486206055
-99.0,99,1,-0.5253878831863403
-107.0,107,1,-0.4869844317436218
-105.0,105,1,-0.5459316372871399
-105.0,105,1,-0.5678823590278625
-105.0,105,1,-0.4450184106826782
-103.0,103,1,-0.5006818771362305
-106.0,106,1,-0.4927024245262146
-109.0,109,1,-0.4069167971611023
-101.0,101,1,-0.4072840213775635
-86.0,86,1,-0.4288715720176697
-105.0,105,1,-0.5624781250953674
-106.0,106,1,-0.4811454713344574
-112.0,112,0,-0.42437052726745605
-96.0,96,1,-0.525107204914093
-105.0,105,1,-0.579778790473938
-105.0,105,1,-0.4378074109554291
-99.0,99,1,-0.5036472678184509
-105.0,105,1,-0.48712146282196045
-124.0,124,0,-0.40357112884521484
-85.0,85,1,-0.4785577058792114
-103.0,103,1,-0.5150040984153748
-109.0,109,1,-0.5260031223297119
-108.0,108,1,-0.5164761543273926
-110.0,110,1,-0.5763201713562012
-104.0,104,1,-0.44104987382888794
-166.0,166,0,-0.4324566423892975
-105.0,105,1,-0.5431205630302429
-109.0,109,1,-0.5392406582832336
-109.0,109,1,-0.4251331388950348
-92.0,92,1,-0.5952059030532837
-105.0,105,1,-0.4959084987640381
-103.0,103,1,-0.5072648525238037
-110.0,110,1,-0.4619746506214142
-107.0,107,1,-0.5673216581344604
-106.0,106,1,-0.46633386611938477
-109.0,109,1,-0.5246531963348389
-106.0,106,1,-0.4762570559978485
-108.0,108,1,-0.5919809937477112
-112.0,112,0,-0.5076545476913452
-106.0,106,1,-0.4955498278141022
-107.0,107,1,-0.557134747505188
-106.0,106,1,-0.5720752477645874
-109.0,109,1,-0.5623051524162292
-109.0,109,1,-0.5311717987060547
-106.0,106,1,-0.5806379914283752
-106.0,106,1,-0.4105360507965088
-86.0,86,1,-0.5190011858940125
-107.0,107,1,-0.4382060766220093
-147.0,147,0,-0.40511658787727356
-86.0,86,1,-0.5838529467582703
-108.0,108,1,-0.46966609358787537
-107.0,107,1,-0.42571818828582764
-101.0,101,1,-0.47315311431884766
-116.0,116,0,-0.5141947865486145
-110.0,110,1,-0.5137847065925598
-104.0,104,1,-0.5928202271461487
-105.0,105,1,-0.4930798411369324
-104.0,104,1,-0.4012914001941681
-85.0,85,1,-0.40825849771499634
-93.0,93,1,-0.5919201374053955
-113.0,113,0,-0.45884060859680176
-106.0,106,1,-0.5396470427513123
-111.0,111,0,-0.41940218210220337
-85.0,85,1,-0.5909770727157593
-106.0,106,1,-0.41282516717910767
-87.0,87,1,-0.4325048625469208
-90.0,90,1,-0.5764991044998169
-106.0,106,1,-0.5880351066589355
-108.0,108,1,-0.4330584704875946
-97.0,97,1,-0.5688484907150269
-111.0,111,0,-0.49302035570144653
-103.0,103,1,-0.4168510138988495
-154.0,154,0,-0.48651036620140076
-112.0,112,0,-0.5205533504486084
-108.0,108,1,-0.5109968185424805
-107.0,107,1,-0.587376594543457
-117.0,117,0,-0.4062495231628418
-87.0,87,1,-0.5378691554069519
-105.0,105,1,-0.5621272921562195
-104.0,104,1,-0.5427905321121216
-116.0,116,0,-0.4071253538131714
-86.0,86,1,-0.581142783164978
-115.0,115,0,-0.4265393912792206
-88.0,88,1,-0.458431214094162
-154.0,154,0,-0.43399617075920105
-102.0,102,1,-0.4048205018043518
-86.0,86,1,-0.43156906962394714
-92.0,92,1,-0.41132351756095886
-87.0,87,1,-0.5746129751205444
-105.0,105,1,-0.44084230065345764
-149.0,149,0,-0.4908648729324341
-103.0,103,1,-0.49130088090896606
-107.0,107,1,-0.4202156960964203
-105.0,105,1,-0.4056392312049866
-85.0,85,1,-0.4590323269367218
-104.0,104,1,-0.5034123063087463
-105.0,105,1,-0.5087192058563232
-116.0,116,0,-0.5227317214012146
-113.0,113,0,-0.5276802182197571
-106.0,106,1,-0.5216986536979675
-110.0,110,1,-0.5820493698120117
